Row Labels,General,Occupations,Active Learning,Active Listening,Complex Problem Solving,Coordination,Critical Thinking,Equipment Maintenance,Equipment Selection,Installation,Instructing,Judgment and Decision Making,Learning Strategies,Management of Financial Resources,Management of Material Resources,Management of Personnel Resources,Mathematics,Monitoring,Negotiation,Operation and Control,Operations Analysis,Operations Monitoring,Persuasion,Programming,Quality Control Analysis,Reading Comprehension,Repairing,Science,Service Orientation,Social Perceptiveness,Speaking,Systems Analysis,Systems Evaluation,Technology Design,Time Management,Troubleshooting,Writing
43,,Word Processors and Typists,2.25,3.25,2,2.62,2.75,1.62,1.12,1,1.75,2.5,1.88,1.38,1.62,1.88,2.62,3,2,1.62,1.62,1.75,2.12,1.75,2.38,3.5,1,1,2.88,2.62,3,2.25,1.88,1.75,3,1.5,3.25
45,"Farming, Fishing, and Forestry Occupations",Agricultural Equipment Operators,2.25,3,2.5,2.75,2.88,3,2.5,1.38,2.25,2.5,1.75,1.38,1.5,2.25,1.88,2.75,2.12,3.88,1.12,3.75,2,1,3,2.25,3,1.62,2.25,2.88,2.75,2,2,1.5,2.25,3.12,2.12
45,,Agricultural Inspectors,3.25,3.75,3.12,3.12,3.62,1,1.12,1,3,3.25,2.88,1.62,1.75,2.62,2.62,3.75,2.88,2.5,1.75,3.25,2.88,1.5,4.12,3.75,1,2.75,2.88,2.75,3.5,3.12,3.12,1.75,2.88,2,3.12
45,,Animal Breeders,3,3,3,2.5,3.25,1,1.38,1,1.88,3,2.12,2.12,2,2,2.12,3,1.75,2.62,1.62,2.88,2.38,1.5,2.62,2.88,1,3,2.38,2.62,3,2.38,2.12,1.25,2.75,2,2.75
45,,Fallers,2.38,2.88,2.62,2.5,3.25,2.88,2.62,1,2,3,1.38,1.88,1.88,2,2.38,3.25,2,3.38,2.12,3.25,2.25,1,2.62,2,2.75,1.75,2.12,2.25,2.62,1.12,2,1,2.5,2.75,1.88
45,,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",2.62,2.88,2.38,2.5,2.75,2.62,2.38,1.62,2.25,2.38,2.5,1.88,2,2.38,2.12,2.75,2.12,2.75,1.5,3,2.5,1.62,2.62,2.75,2.75,1.25,2.38,2.75,3,2.5,2.38,1.5,2.75,2.62,2.75
45,,"Farmworkers, Farm, Ranch, and Aquacultural Animals",2.88,3.12,3,3,3.38,2.75,2.88,1,2.38,3.12,2.12,1.75,2,2.5,2.12,3.25,2.12,3.12,1.38,3.12,2.5,1,2.88,3,2.75,1.88,2.38,2.62,3,2.25,2.25,1.38,2.88,3,2.62
45,,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",3,3.38,3.25,3.75,3.75,2.5,2.5,1.12,3.38,3.25,3.25,2.75,2.75,3.5,2.88,3.62,3,3,1.5,3.38,3,1.5,3.12,3.5,2.25,2.25,2.62,3.38,3.62,3,3,1.88,3.5,2.75,3.12
45,,Fishing and Hunting Workers,2.62,2.94,2.88,2.56,3,2.81,2.62,1.31,2.31,2.94,2.19,1.69,1.75,2.31,1.81,2.69,2.25,3,1.69,2.94,2.06,1,2.44,2.62,2.81,1.75,2.13,2.62,2.94,1.75,2,1.38,2.69,2.69,2.19
45,,Forest and Conservation Workers,3,3.12,3,3.25,3.12,2.12,2.12,1,2.75,3.12,2.88,1.75,2,2.62,2.5,3.12,2.5,2.88,1.75,2.88,2.75,1.62,2.12,2.88,2.12,2,2.75,2.88,3.25,2.75,2.38,1.75,3,2.12,2.88
45,,"Graders and Sorters, Agricultural Products",2.12,2.75,2.12,2.5,2.5,1,1,1,1.62,2.25,1.62,1.12,1.12,1.38,1.62,2.88,1.75,1.5,1,1.62,1.88,1,1.88,2.25,1,1.25,1.88,2.12,2.75,1.88,1.62,1,2.25,1.5,2.25
45,,Log Graders and Scalers,3,3.25,2.88,3,3.25,1.62,1.75,1,2.5,3,2.38,1.75,1.88,2.38,2.75,3,2.62,2.75,1.62,2.88,2.75,1.5,2.5,2.88,1.38,1.75,2.62,2.75,3.12,2.5,2.12,1.38,2.88,2,3
45,,Logging Equipment Operators,2.25,3,2.88,2.75,2.88,3.12,2.75,1.12,2.25,2.88,2.25,1.75,1.88,2.25,2.38,3,2.25,4,1.5,3.75,2.38,1,3,2.5,2.88,1.5,2.25,2.75,2.75,2.38,2.25,1.25,2.88,3,2.75
47,Construction and Extraction Occupations.,Boilermakers,3,3,3,2.75,3.5,3.38,3.12,2.12,2.62,3,2.75,1.5,1.88,2.25,2.25,3.12,2.38,3.62,2.75,3.75,2.25,1,3.38,3.12,3.25,2,2.5,2.75,2.88,2.38,2.38,1.75,3,3.25,2.75
47,,Brickmasons and Blockmasons,2.88,3,2.88,3.12,3.12,2,2.62,1.12,2.25,2.88,2.12,1.88,2,2.25,2.88,3,2.25,2.62,2.12,3,2.5,1,3,2.75,2,1.75,2.25,2.75,3,2.12,2,1.62,3,2,2.25
47,,Carpenters,3,3.38,3,3.25,3.38,2.25,2.75,2.25,2.62,3,2.75,1.88,2.38,2.62,3,3.38,2.5,2.88,1.75,2.88,2.5,1.5,3.12,3.12,2.38,1.38,2.75,2.75,3.12,2.5,2.62,1.75,3,2.38,2.88
47,,Carpet Installers,2.62,2.88,2.75,3.12,3,1.75,2.25,1.38,2.5,2.88,2.38,1.5,2,2.5,3,3.12,2.25,2.5,2,2.62,2.38,1,3,2.62,1.88,1,2.62,2.88,2.88,2,2.12,1.62,3,2.12,2
47,,Cement Masons and Concrete Finishers,2.12,3,3,3.12,3,2,2.12,1.38,2.5,3,2.38,1.75,1.88,2.5,2.62,3.25,2,2.88,1.38,2.75,2.12,1.12,3.12,2.38,1.88,1.25,2.25,2.5,3.12,2,2,1.75,3.12,2.38,2
47,,Construction and Building Inspectors,3.12,3.88,3.62,3,3.75,1,1,1,3,3.25,3,1.38,1.5,2.75,3,3,3,2,2.12,2.75,3,1.62,3,3.88,1,2.62,2.88,3,3.88,3,3.12,1.88,3.12,2,3
47,,Construction Laborers,2.12,3.12,2.75,3.12,2.75,2.5,2.62,1.88,2.12,2.38,2.12,1.5,1.62,2,2,2.62,2,3.12,1.62,3,2,1,2.12,2.75,2.25,1.5,2.12,2.62,3.25,1.88,2,1.5,2.5,2.25,2.25
47,,Continuous Mining Machine Operators,2.75,3,3,2.75,3.25,3.38,2.38,1.88,2.38,3.12,2.38,1.38,1.38,2.62,2,3,2,3.88,1.88,3.88,2.12,1,2.88,2.75,3.12,1.38,2.38,2.75,3,2.12,2.12,1.62,3,3.25,2.12
47,,"Derrick Operators, Oil and Gas",2.75,3.25,3.25,3,3.5,3.12,2.75,1.12,2.88,3.12,2.75,1.88,2.25,3,2.38,3.38,2.5,3.88,1.38,4,2.5,1,3.25,2.88,3.38,1.25,2.38,2.88,3.38,2.25,2.5,1.12,2.88,3.25,2.75
47,,Drywall and Ceiling Tile Installers,2.12,2.75,2.62,2.88,3,1.88,2.38,1.75,2.12,2.88,2,1.62,1.75,2,2.25,2.88,1.75,2.5,1.88,2.5,2,1,2.5,2.75,1.62,1.12,2,2.5,2.88,2,2,1.75,2.88,2,2.12
47,,"Earth Drillers, Except Oil and Gas",2.75,3,3,3,3.25,3.25,3,1.88,2.75,2.88,2.25,1.75,1.88,2.38,2.25,3.12,2.25,3.88,1.88,4,2.38,1,3,2.75,2.88,1.62,2.38,2.62,3,2.25,2.12,1.88,2.88,3,2.38
47,,Electricians,3.25,3.38,3.12,3.12,3.38,3,3,3.25,3,3.25,3,2.38,2.38,2.88,3,3.12,2.25,3,2.75,3.12,3,1,3.25,3.12,3.5,2,3,2.88,3.38,3,2.88,2.12,3,4,3
47,,Elevator and Escalator Installers and Repairers,3.12,3.62,3.5,3,3.62,3.75,3.75,3.38,2.38,3.12,2.25,1.5,1.62,2.25,1.88,3.25,2.5,3.38,2,3.75,2.75,1.62,3.62,3.12,4,2.5,2.75,2.88,3.12,2.75,2.88,2,3,3.88,2.62
47,,Energy Auditors,3.12,3.75,3.25,3,3.75,1.5,2,1.5,2.88,3.62,3,1.75,1.88,2.5,3.38,3.38,2.88,2.62,2.88,3,3,1.5,2.88,3.88,1.25,2.75,3,2.88,3.88,3.12,3.12,2,3,2.25,3.62
47,,"Excavating and Loading Machine and Dragline Operators, Surface Mining",3,3,3,3,3,3,3,1.5,2.5,3,2.38,1.75,1.88,2.88,2.25,3.12,2.38,4.12,2,3.62,3,1,2.75,3,3,1,2.5,3,3,2.25,2.25,1.88,3,3,2.5
47,,"Explosives Workers, Ordnance Handling Experts, and Blasters",3.12,3.88,3.38,3.12,3.62,2.38,2.5,1.38,3,3.62,3,1.62,2.12,3,2.5,3.75,2.62,3.5,2.25,3.5,2.5,1,2.5,3.12,2.12,1.88,2.62,2.88,3.38,2.62,2.62,1.75,3.38,2.75,2.88
47,,Fence Erectors,2.25,3,2.62,3,3,2.12,2.62,1.12,2.25,2.88,2.25,1.75,2,2.25,2.25,3,2,2.88,1.75,2.88,2,1,2.62,2.5,2,1.12,2.25,2.62,3,2.12,2,1.5,3,2,2
47,,First-Line Supervisors of Construction Trades and Extraction Workers,3,3.75,3.12,3.88,3.62,2,2.88,1,3,3.25,3.12,2,2.12,3.62,2.75,3.38,3,2.88,2.5,2.88,3,1.25,3,3.38,2,1.62,2.88,3.12,3.75,2.88,2.88,1.5,3.38,2.12,3
47,,"Floor Layers, Except Carpet, Wood, and Hard Tiles",2.75,3.12,2.75,2.88,2.88,1,1.62,1,2.38,2.88,2.12,1.12,1.25,2.38,2.12,2.88,2.5,2.38,1.88,2.25,2.38,1,2,2.38,1,1.25,2.38,2.88,3.12,1.75,1.75,1.25,2.88,1.62,2.38
47,,Floor Sanders and Finishers,2.62,3,2.75,3,2.75,2.25,2.12,1,2.12,2.62,2.12,1.38,1.62,1.88,2,2.88,2,3.12,1.38,2.88,2.12,1,2.62,2.62,2.12,1.12,2.5,2.38,2.75,2,2,1.38,2.88,2.12,2.12
47,,Glaziers,2.25,2.75,2.62,3,3,1.5,2,2.12,2.12,2.88,2.12,1.75,1.75,2.12,2.25,2.75,1.75,3,1.88,2.75,2,1,2.25,3,1.5,1.5,2.38,2.75,2.88,2,2.12,1.75,2.88,1.88,2.12
47,,Hazardous Materials Removal Workers,3,3.25,3,3,3.5,2.62,2.62,1.62,2.88,3,2.5,1.88,2,2.62,2,3.62,2.75,3.38,1.75,3.25,2.88,1.25,3,3.12,2.25,2,2.88,3,3.12,2.75,2.12,1.5,3,2.88,3
47,,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",2.38,2.88,2.62,3,3,2.38,2.38,1.25,2.5,2.88,2.25,1.62,1.88,1.88,2.25,3,1.88,3,1.88,2.75,1.88,1,2.5,2.38,2.25,1.25,2,2.75,2.75,2,2,1.88,3,2.75,2
47,,Helpers--Carpenters,2.88,3,3,3,3,2.38,2.88,2.25,2.38,2.88,2.12,1.88,2,2,2.38,3,2.12,2.25,1.62,2.88,2.25,1,2.38,2.88,2.62,1,2.25,3,3,2,2,1.88,2.88,2.25,2.25
47,,Helpers--Electricians,2.5,3.12,2.88,2.88,3,2.75,2.62,2.75,2.12,2.75,2.12,1.12,1.75,1.75,2,2.75,1.88,2.75,1.5,2.62,2,1,3.12,2.38,3,1.62,2,2.38,3,1.62,1.75,1.12,2.75,3,2
47,,Helpers--Extraction Workers,2.88,3,2.88,3.12,3.12,3.5,3.12,1.25,2.38,3,2.62,1.75,2,2.5,2.5,3.75,2,3.5,1,3.62,2.12,1,3.12,2.75,3.38,1.38,2.38,2.75,2.88,2.12,1.88,1.75,2.62,3.38,2.38
47,,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",2.38,2.88,2.38,3,2.75,2.5,2.25,1.12,2.25,2.5,2.25,1,1.12,2.12,1.12,2.75,2.25,2.12,1,2.62,2.25,1,2.62,2.12,2.5,1.12,2.5,2.62,3,2,1.88,1,2.75,2.5,2
47,,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",2.62,2.88,2.62,2.75,2.88,2.12,2.38,2,2,2.88,2,1.62,2.12,1.88,2.25,2.88,2,2.38,1.25,2.25,2,1,2.12,2.38,2.62,1.12,2.38,2.5,2.5,1.88,1.75,1.62,2.5,2.38,2
47,,Helpers--Roofers,2.62,3,2.62,3.25,2.88,2.75,2.62,1.75,2.38,2.75,2.25,1.62,2,2.25,2.25,3,2.12,2,1,2.38,2,1.38,2.88,2.38,2.25,1,2.62,2.62,2.88,2.25,2.12,1.62,2.62,2.38,2.25
47,,Highway Maintenance Workers,2.38,3,3,3.12,2.88,2.5,1.88,1.38,2.38,2.88,2,1.62,1.62,2.12,2.12,3.12,2.38,3.62,1.12,3.5,2.5,1.12,2.88,2.75,2.38,1,2.38,2.88,3,2,2,1.62,2.75,2.88,2.12
47,,"Insulation Workers, Floor, Ceiling, and Wall",2.62,3,2.75,2.88,3,2,2.25,1.25,2.25,2.62,2.12,2,2,2.12,2.25,2.88,2.5,3,1.88,2.88,2.62,1,2.62,2.62,2.12,1,2.38,2.75,3,2,2,1.75,2.75,2.38,2.12
47,,"Insulation Workers, Mechanical",2.62,3.12,2.88,3.25,3.25,1.12,1.62,1.62,2.5,2.88,2.25,1.5,2,2.25,2,3,2.5,2.62,2.25,2.75,2.38,1,2.62,2.88,1.25,1.5,2.38,3,3,2,2,1.5,3,2.38,2.38
47,,"Loading and Moving Machine Operators, Underground Mining",2.12,3,2.62,3,3,3,2.5,1.25,2.25,2.38,2.12,1.62,1.88,2.25,2,2.88,2.12,3.38,1.75,3.25,2.25,1,2.12,2.88,2.75,1,2.12,2.88,3,1.62,1.5,1,2.38,3.12,2
47,,Operating Engineers and Other Construction Equipment Operators,2.88,3,2.88,2.88,2.88,3.25,2.38,1.38,2.38,2.88,2.12,1.75,1.88,2.12,2,3.12,2,4.12,1.75,3.25,2.25,1.12,2.88,2.88,2.88,1.5,2.25,2.75,2.88,2,2,1.75,3,3,2
47,,"Painters, Construction and Maintenance",2.38,3,2.25,2.88,3,1.38,1.88,1,2,2.88,2.12,1.88,2,2.25,2.12,2.88,2.12,2.12,1.62,2.25,2.12,1,2.25,2.88,1.62,1.5,2.5,3,2.5,2.12,2.12,1.5,3,2.12,2.12
47,,Paperhangers,2,3,2.75,3,2.88,1,1.5,1.12,2,2.75,2,1.25,1.5,2.12,2,2.75,2,2.38,1.38,2.38,2.12,1,2.25,2.38,1,1.25,2.38,2.62,3,1.62,1.62,1.25,2.88,2,2
47,,"Paving, Surfacing, and Tamping Equipment Operators",2.62,2.88,2.62,3,3,2.88,2.5,1.62,2,2.88,2.25,1.5,1.5,1.88,2,3.25,1.88,3.38,1.5,3.62,1.88,1,2.75,2.5,3,1.12,2,2.5,2.88,2.12,2.12,1.62,2.75,3,1.88
47,,Pile Driver Operators,2,3,2.75,3,2.88,3.25,2.12,1,2.12,2.75,1.88,1.5,1.75,1.88,2.12,3.25,1.88,4.12,1.12,4,1.88,1,2.88,2.5,2.75,1.38,2,2.5,2.75,2,2,1.5,2.88,3.12,2.25
47,,Pipelayers,2.38,3.12,2.5,3,3,2.75,2.75,2.5,2.25,2.75,2.12,1.75,1.88,2.25,2.12,2.88,2.25,3.25,1.38,3.12,2.25,1,3,2.88,2.88,1.38,2.12,2.88,2.88,2,2,1.62,2.75,2.88,2
47,,Plasterers and Stucco Masons,2.75,3,2.75,2.88,2.75,1.5,2.12,1.75,2.5,2.75,2.62,1.88,2.25,2.62,2,2.88,2.25,2.75,1.88,2.88,2.25,1,3,2.75,1.62,1.12,2.88,2.75,2.88,2.12,2.12,1.75,3,2.12,2.12
47,,"Plumbers, Pipefitters, and Steamfitters",2.62,2.88,3,3,3.5,2.62,2.75,2.75,2.62,3.25,2.38,1.88,1.88,2.5,2.62,3.12,2,3,1.75,3,2.25,1.5,2.75,2.88,3.25,1.75,2.75,2.75,3,2.88,2.88,1.88,3,3.25,2.75
47,,Rail-Track Laying and Maintenance Equipment Operators,2.62,3,2.88,3.12,3.12,3.25,2.62,1.5,2.38,3,2.5,1.75,1.88,2.5,2.25,3.12,1.88,3.75,1.75,3.75,2.12,1,3.12,2.38,3.12,1.25,2.25,2.75,2.88,2.12,2.12,1.75,3,3.25,2.25
47,,Reinforcing Iron and Rebar Workers,2.38,2.62,2.75,3.12,3,1.75,2,1.12,2.25,2.88,2.25,1.62,1.75,2.12,2.38,2.88,1.88,2.88,1.88,2.75,1.88,1,2.62,2.62,1.62,1.25,2,2.5,2.62,2.12,1.88,1.75,2.75,2,1.88
47,,"Rock Splitters, Quarry",2.12,3,2.75,2.75,2.75,2.25,2,1,2,2.62,2,1.5,1.5,1.88,1.88,2.88,1.88,3.25,1.25,3.12,2,1,2.25,2.75,2.12,1.12,2.12,2.5,2.62,1.62,1.62,1,2.75,2.38,2.12
47,,"Roof Bolters, Mining",2.88,3.12,3,3,3.38,3.12,2.88,2,2.88,3,2.25,1.88,2,2.25,2.12,3.25,2.12,3.62,1.25,3.25,2.25,1,3,2.38,3,1.5,2.38,2.88,3,2.25,2.25,1.12,3,3.25,2.12
47,,Roofers,2.62,3.12,2.88,3.62,3.12,1.88,2,1.75,2.5,2.75,2.12,1.88,2,2.12,2.25,3,2,3,1.75,3,2.25,1,2.38,2.75,1.75,1.25,2.38,2.75,3,2,2,1.75,3,2.12,2
47,,"Rotary Drill Operators, Oil and Gas",2.88,3.38,3.12,3.25,3.62,3,2.62,1.12,3.38,3.12,3,1.25,1.62,2.88,2.38,3.5,2.88,3.62,1.75,3.62,2.88,1,3,3.12,3,1.25,2.38,2.88,3.25,2.12,2.12,1.38,2.88,3,3
47,,"Roustabouts, Oil and Gas",2.75,2.88,2.62,2.88,3.12,2.75,2.5,1.38,2.25,3,2.25,1.62,1.88,2.5,2,3.25,2,2.88,1.12,3,2.12,1,3,2.12,2.88,1.25,2,2.62,2.62,2,2,1.75,2.62,3,1.88
47,,Segmental Pavers,2.62,3.5,2.88,3.25,3.25,2.25,2,1.25,2.88,3.12,2.38,1.62,1.62,2.88,2,2.88,2.62,3.12,2.25,3,3,1,2.5,2.75,2.25,1.12,3,3.12,3.5,2.25,2.25,1.5,3,2.38,2.62
47,,Septic Tank Servicers and Sewer Pipe Cleaners,2.75,3,2.88,2.88,3.12,3,2.62,2,2.5,2.75,2.62,2,2,2.38,2.38,2.88,2.38,3.88,1.5,3.62,2.38,1,3,2.75,3,1.25,2.75,2.75,2.75,2.12,2.25,1.88,3,3,2.5
47,,"Service Unit Operators, Oil and Gas",3,3.38,3.12,2.88,3.75,3.12,2.62,2.12,2.88,3.25,2.88,1.88,2.12,3,2.75,3.62,2.75,3.75,1.5,4,2.75,1.75,3,3,3,1.38,2.75,3,3,2.62,2.88,1.38,2.75,3.38,3
47,,Sheet Metal Workers,2.75,2.88,2.88,3,3.12,2.75,2.38,2.5,2.75,3,2.25,1.75,1.88,2.88,3,3,2,2.88,2,2.75,2.12,1.25,2.75,3,2.75,1.75,2.25,2.62,3,2.25,2,2,3,2.88,2.38
47,,Solar Energy Installation Managers,3.25,3.62,3.12,3.75,3.62,2.25,2.25,1.75,3.5,3.38,3,2.75,3,3.75,2.62,3.75,3.38,2.62,2.12,3,3.38,1.75,3,3.5,2.25,1.62,3.25,3.25,3.5,2.75,2.75,2.12,3.75,2.62,3.38
47,,Solar Photovoltaic Installers,3,3.25,2.88,3,3.25,2.5,2.62,3.38,2.75,3,2.5,1.75,2.25,2.62,2.5,3.12,2.38,2.62,1.88,2.62,2.5,1.25,3,3,2.62,1.75,2.62,2.75,3,2.62,2.5,1.88,3,3,2.38
47,,Solar Thermal Installers and Technicians,3,3.25,3,2.88,3.25,3,2.88,4.75,3,3.12,2.5,1.75,1.88,2.38,2.5,3.25,2.75,2.88,1.75,3.25,2.75,1.62,3.38,3.38,2.88,1.5,3,2.88,3.25,2.75,2.75,2.25,3.12,3.12,2.88
47,,Stonemasons,3,3,3.12,3.25,3.62,2.25,2.5,1,2.88,3.12,2.5,1.75,2.12,3,2.62,3,2.88,2.75,2,2.88,2.88,1,2.75,2.88,2.25,1.5,2.88,3.12,3,2.5,2.38,1.75,3.25,2.38,2.88
47,,Structural Iron and Steel Workers,3,3.12,3,3.62,3.12,2.25,2.12,1.75,2.88,3,2.88,1.75,2,2.88,2.12,3,2.12,3.62,2,3.62,2.38,1,3,2.75,2.25,1.12,2.75,2.88,3,2,2,2,3,2.5,2.25
47,,Tapers,2.25,2.88,2.12,2.5,2.62,1.62,1.62,1.62,2.12,2.38,2.12,1,1.62,2.12,1.62,2.88,2,2.12,1.75,2.25,2,1,2.12,2.25,1.5,1.12,2.12,2.62,2.88,2,2,1.12,2.75,2,2
47,,Terrazzo Workers and Finishers,2.38,2.5,2.62,3,2.62,2.12,2.5,1.25,2.12,2.88,2.12,1.62,1.88,2.12,2.38,2.75,1.88,2.75,1.88,2.75,2,1,3,2.12,2,1.62,2.38,2.62,2.88,2,1.88,1.38,2.75,2.12,1.88
47,,Tile and Stone Setters,2.75,3.12,2.75,3.12,3.25,2.25,2.38,1.12,2.75,2.88,2.25,1.62,2,2.5,3,2.88,2.75,2.62,2,2.88,2.75,1,2.75,2.75,2.12,1.25,2.75,2.75,3.12,2,2,1.75,3,2.38,2.38
47,,Weatherization Installers and Technicians,2.88,3.12,2.88,3,3.25,2.5,2.38,3.25,2.75,3.25,2.75,2.38,2.25,2.75,2.75,3.38,2.75,3,2.12,3.12,2.75,1.62,3,3,2.75,2,3,2.88,3.12,3.12,3,2.12,3,3,2.88
49,"Installation, Maintenance, and Repair Occupations",Aircraft Mechanics and Service Technicians,3,3.25,3.88,3,3.88,4.25,3.25,2.38,3,3.25,2.62,1.5,2.12,2.62,2.25,3.38,2.38,3.38,2.12,4.12,2.88,1.5,3.88,3.75,4.25,2.5,3,3,3.38,3.12,3,2,3,4.12,2.88
49,,Audiovisual Equipment Installers and Repairers,3.38,3.38,3.5,2.88,3.38,3.25,3,3.25,2.88,3.38,3.12,2.25,2.25,2.62,2.38,2.88,2.38,2.5,2.25,3,2.62,2.12,3.62,3.5,3.62,2.25,2.88,3,3.12,2.88,2.62,1.88,3.12,3.62,2.75
49,,Automotive Body and Related Repairers,2.88,3,2.88,2.88,3,2.62,2.75,2,2.25,2.88,2.25,1.88,1.88,2.12,2.12,3,2.25,2.88,2,3,2.62,1.75,3,2.88,3.25,1.25,2.88,2.88,3,2.12,2.12,1.88,3,3.12,2.38
49,,Automotive Glass Installers and Repairers,2.62,2.88,2.75,2.75,2.88,2.12,3,3.12,2.38,2.75,2.38,1.38,1.75,2,2,2.88,2.38,2.75,1.75,2.75,2.38,1.12,2.75,2.5,2.38,1.5,2.88,2.88,3,2.12,2,1.62,2.88,2.25,2.38
49,,Automotive Service Technicians and Mechanics,2.75,3.25,3.12,2.88,3.5,3.38,3,2.75,2.5,3.25,2.62,1.88,1.75,2.25,2.25,3.25,2.25,3.25,1.38,3.5,2.62,1.62,3.12,2.88,3.75,1.5,2.88,3,3.12,3,3,1.75,3,3.62,2.75
49,,Avionics Technicians,3,3.38,3.5,3,3.75,3.88,3,2.75,2.88,3.25,2.62,1.5,1.75,2.62,2.12,3.12,2.38,2.5,2.25,3.75,2.88,1.62,3.75,3.25,3.88,2.88,2.75,2.88,3.38,3,2.88,1.88,3.12,3.88,3.25
49,,Bicycle Repairers,2.88,3.62,3,2.88,3.62,3.38,3.38,2.5,2.75,2.88,2.75,1.88,2,2.5,2.12,2.88,2.88,2.62,1.62,2.75,2.88,1.12,3.25,3,3.88,1.25,3.38,3.25,3.38,2.5,2.38,1.88,2.75,3.62,2.88
49,,Bus and Truck Mechanics and Diesel Engine Specialists,2.75,3,3,2.88,3.25,3.38,3.12,2.12,2.12,3.12,2.75,1.88,1.88,2,2,3,2,3,1.88,3.5,2,1.88,3.25,2.88,4,1.75,2.12,2.75,3.12,2.88,2.75,1.88,3,4,2.62
49,,Camera and Photographic Equipment Repairers,3,3.12,3.12,2.25,3.5,3.38,3,1.88,1.62,3.12,2.62,2,2.25,2,2.38,2.88,2,2.12,1.88,3,2.12,1.75,3.38,3.12,3.75,2.12,2.38,2.75,3,2.12,2.12,2.12,3.12,3.88,2.62
49,,"Coin, Vending, and Amusement Machine Servicers and Repairers",2.62,2.88,2.88,2.62,2.88,3.38,2.5,2.12,1.88,2.88,1.88,1.88,2,2,2,2.88,1.88,3,1.5,3,2,1.38,3,2.88,3.5,1.62,2.88,2.62,2.88,2.88,2.75,1,2.88,3.25,2.62
49,,Commercial Divers,3,3.75,3.25,3.25,3.88,3.25,3,2.5,3.12,3.25,2.88,1.62,2,2.75,2.12,3.12,3,3.38,1.88,3.75,2.88,1,3.5,3.25,3.25,2.5,2.75,3,3.62,2.88,2.62,1.75,3.38,3.25,3
49,,"Computer, Automated Teller, and Office Machine Repairers",3,3.62,3.38,3,3.5,3.25,3.25,3,2.62,3,2.62,1.75,2.12,2.5,1.88,3,2.75,2.75,2.12,3.12,2.5,2.12,3.25,3.12,3.62,1.88,3,2.88,3.25,2.75,2.38,2,3.25,3.38,3
49,,"Control and Valve Installers and Repairers, Except Mechanical Door",2.88,3.12,3,3,3.38,3.12,2.88,2.38,2.25,3.12,2.5,1.88,1.75,2,2.12,3.12,2.12,3,1.62,3.12,2,1.62,3.12,3,3.25,1.75,2.5,2.88,3.12,2.25,2.12,1.88,2.75,3.12,3
49,,"Electric Motor, Power Tool, and Related Repairers",2.88,3.12,3.62,2.88,3.75,3.88,3.75,3,2.5,3.12,2.75,1.88,2.12,2.38,2.62,2.88,2.25,3.25,1.62,3.5,2.5,1.75,3.75,3,4.12,2.12,2.75,2.75,3,3,2.75,1.75,2.88,3.88,2.88
49,,"Electrical and Electronics Installers and Repairers, Transportation Equipment",2.25,3.38,3.12,3,3.62,3,2.62,2.75,2.12,3,2.12,2,2,2.25,2.12,3.12,2.25,3,2.12,3.25,2.88,1.62,3.25,3.12,3.12,2.12,2.25,3,3,2.25,2.25,2,3,3,3
49,,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",3,3.12,3.25,2.88,3.75,3.75,3.12,2.88,2.88,3.25,2.88,2,2,2.5,2.75,3.12,2.25,3,2.12,3.88,2.88,2.12,3.75,3.12,3.88,2.75,2.88,3,3.12,3,2.88,2.12,3,3.75,3
49,,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",2.88,3.12,3.12,2.88,3.75,3.62,2.88,1.62,2.75,3,2.25,2,2,2.75,2.25,3,2.5,2.88,2.12,3.25,2.38,1.88,3.25,3.38,3.62,2.62,2.88,2.62,3.12,3,2.75,1.88,3,3.5,2.88
49,,Electrical Power-Line Installers and Repairers,3,3.38,3.12,3.12,3.12,3,2.62,3,2.5,3.12,2.75,1.5,1.62,2.88,2,3.25,2,3.25,1.88,3.25,2.62,1.25,3.12,3,3.12,1.75,2.62,2.75,2.88,3.12,2.88,1.88,3,3.38,2.5
49,,"Electronic Equipment Installers and Repairers, Motor Vehicles",2.75,3.38,3.12,3,3.5,3.25,3,3.25,2.62,2.88,2.5,2.12,2,2.12,2.25,2.88,2.75,2.88,1.88,3.5,2.75,1.88,3,3.12,3.62,1.88,3,2.88,3,2.38,2.25,2.12,3.12,3.62,2.88
49,,Farm Equipment Mechanics and Service Technicians,3,3.12,3.25,2.75,3.5,4,3.25,2.25,2.12,3.25,2.62,1.88,1.75,2.25,2.75,3,1.88,3.62,1.75,3.5,2.38,1.75,3.38,3.12,4,1.88,2.5,2.75,3.12,2.88,2.62,1.88,2.88,3.88,2.75
49,,"First-Line Supervisors of Mechanics, Installers, and Repairers",3.25,3.62,3.12,3.75,3.75,2.88,2.75,1.75,3,3.75,3.12,2.88,2.88,3.88,2.88,4,3,3,2.5,3.38,3,1.88,3.62,3.62,2.88,1.75,3,3.12,3.75,3.25,3.12,1.88,3.75,3.12,3
